,order_date
11127,3
11128,6
11129,7
11130,9
11131,12
11132,4
11133,11
11134,4
11135,6
11136,6
11137,5
11138,11
11139,1
11140,2
11141,3
11142,10
11143,11
11144,9
11145,10
11146,3
11147,7
11148,7
11149,8
11150,7
11151,2
11152,9
11153,11
11154,5
11155,8
11156,2
11157,6
11158,12
11159,3
11160,11
11161,11
11162,8
11163,8
11164,8
11165,12
11166,8
11167,6
11168,9
11169,5
11170,2
11171,12
11172,3
11173,9
11174,11
11175,6
11176,12
11177,8
11178,5
11179,4
11180,3
11181,7
11182,1
11183,3
11184,2
11185,2
11186,1
11187,9
11188,4
11189,4
11190,9
11191,11
11192,6
11193,12
11194,3
11195,10
11196,5
11197,6
11198,10
11199,2
11200,6
11201,6
11202,6
11203,10
11204,9
11205,8
11206,5
11207,4
11208,8
11209,4
11210,9
11211,4
11212,2
11213,5
11214,11
11215,12
11216,10
11217,9
11218,10
11219,10
11220,12
11221,11
11222,11
11223,6
11224,10
11225,5
11226,7
11227,11
11228,8
11229,6
11230,1
11231,12
11232,9
11233,6
11234,10
11235,3
11236,5
11237,3
11238,6
11239,1
11240,9
11241,12
11242,2
11243,4
11244,9
11245,3
11246,1
11247,2
11248,11
11249,9
11250,6
11251,5
11252,7
11253,12
11254,5
11255,8
11256,7
11257,8
11258,8
11259,3
11260,11
11261,11
11262,12
11263,11
11264,3
11265,11
11266,10
11267,12
11268,5
11269,7
11270,8
11271,11
11272,6
11273,11
11274,9
11275,5
11276,9
11277,12
11278,11
11279,4
11280,10
11281,10
11282,4
11283,12
11284,8
11285,5
11286,4
11287,8
11288,9
11289,6
11290,4
11291,7
11292,10
11293,8
11294,4
11295,10
11296,9
11297,2
11298,9
11299,5
11300,3
11301,3
11302,11
11303,2
11304,7
11305,6
11306,2
11307,11
11308,6
11309,10
11310,10
11311,11
11312,4
11313,3
11314,7
11315,6
11316,5
11317,1
11318,12
11319,6
11320,11
11321,7
11322,10
11323,9
11324,8
11325,12
11326,10
11327,1
11328,2
11329,2
11330,3
11331,9
11332,4
11333,1
11334,10
11335,9
11336,2
11337,7
11338,12
11339,9
11340,11
11341,6
11342,8
11343,9
11344,4
11345,7
11346,3
11347,4
11348,10
11349,1
11350,6
11351,8
11352,9
11353,3
11354,3
11355,4
11356,11
11357,10
11358,4
11359,4
11360,7
11361,3
11362,3
11363,6
11364,2
11365,5
11366,7
11367,9
11368,9
11369,5
11370,8
11371,7
11372,2
11373,12
11374,12
11375,3
11376,8
11377,5
11378,11
11379,12
11380,8
11381,8
11382,5
11383,2
11384,6
11385,1
11386,4
11387,8
11388,5
11389,11
11390,12
11391,12
11392,9
11393,4
11394,7
11395,6
11396,9
11397,2
11398,2
11399,4
11400,9
11401,8
11402,12
11403,9
11404,7
11405,3
11406,1
11407,4
11408,1
11409,10
11410,9
11411,4
11412,9
11413,11
11414,12
11415,5
11416,1
11417,4
11418,4
11419,1
11420,3
11421,10
11422,7
11423,8
11424,8
11425,12
11426,10
11427,11
11428,5
11429,9
11430,6
11431,10
11432,10
11433,8
11434,6
11435,6
11436,4
11437,8
11438,6
11439,8
11440,2
11441,6
11442,12
11443,7
11444,10
11445,5
11446,10
11447,12
11448,1
11449,9
11450,11
11451,9
11452,4
11453,12
11454,9
11455,9
11456,1
11457,2
11458,12
11459,12
11460,2
11461,8
11462,3
11463,5
11464,1
11465,12
11466,9
11467,12
11468,2
11469,8
11470,9
11471,10
11472,10
11473,3
11474,10
11475,3
11476,12
11477,10
11478,8
11479,6
11480,11
11481,2
11482,1
11483,9
11484,2
11485,8
11486,10
11487,8
11488,9
11489,7
11490,8
11491,9
11492,1
11493,10
11494,12
11495,12
11496,9
11497,7
11498,5
11499,7
11500,8
11501,8
11502,1
11503,10
11504,12
11505,2
11506,6
11507,11
11508,2
11509,3
11510,5
11511,5
11512,7
11513,5
11514,10
11515,4
11516,6
11517,5
11518,12
11519,12
11520,4
11521,3
11522,10
11523,8
11524,4
11525,7
11526,2
11527,7
11528,7
11529,2
11530,3
11531,10
11532,5
11533,10
11534,2
11535,10
11536,10
11537,12
11538,5
11539,3
11540,5
11541,10
11542,6
11543,9
11544,10
11545,12
11546,12
11547,1
11548,12
11549,1
11550,2
11551,8
11552,12
11553,6
11554,6
11555,11
11556,2
11557,5
11558,7
11559,11
11560,7
11561,7
11562,5
11563,6
11564,10
11565,5
11566,11
11567,9
11568,5
11569,11
11570,12
11571,1
11572,11
11573,4
11574,10
11575,5
11576,2
11577,8
11578,11
11579,7
11580,5
11581,11
11582,4
11583,2
11584,4
11585,3
11586,9
11587,1
11588,7
11589,12
11590,3
11591,6
11592,6
11593,12
11594,12
11595,10
11596,6
11597,3
11598,10
11599,5
11600,7
11601,10
11602,3
11603,9
11604,3
11605,6
11606,12
11607,10
11608,3
11609,12
11610,8
11611,1
11612,6
11613,6
11614,7
11615,10
11616,10
11617,6
11618,1
11619,3
11620,10
11621,6
11622,1
11623,3
11624,11
11625,12
11626,4
11627,11
11628,4
11629,7
11630,12
11631,4
11632,11
11633,6
11634,4
11635,1
11636,2
11637,8
11638,2
11639,5
11640,10
11641,2
11642,9
11643,5
11644,3
11645,5
11646,10
11647,6
11648,2
11649,5
11650,8
11651,6
11652,4
11653,5
11654,12
11655,6
11656,2
11657,4
11658,10
11659,11
11660,12
11661,9
11662,1
11663,6
11664,2
11665,3
11666,8
11667,4
11668,11
11669,11
11670,6
11671,8
11672,3
11673,3
11674,6
11675,8
11676,11
11677,12
11678,5
11679,4
11680,8
11681,3
11682,6
11683,5
11684,9
11685,7
11686,10
11687,10
11688,6
11689,5
11690,10
11691,5
11692,9
11693,2
11694,10
11695,12
11696,12
11697,11
11698,5
11699,6
11700,10
11701,11
11702,9
11703,4
11704,1
11705,12
11706,9
11707,10
11708,6
11709,12
11710,10
11711,12
11712,6
11713,1
11714,7
11715,2
11716,4
11717,1
11718,10
11719,7
11720,2
11721,9
11722,9
11723,5
11724,2
11725,9
11726,3
11727,8
11728,7
11729,4
11730,12
11731,10
11732,12
11733,3
11734,10
11735,9
11736,4
11737,11
11738,10
11739,7
11740,10
11741,2
11742,1
11743,11
11744,4
11745,7
11746,9
11747,9
11748,10
11749,4
11750,12
11751,2
11752,11
11753,8
11754,2
11755,3
11756,3
11757,5
11758,2
11759,4
11760,4
11761,9
11762,10
11763,2
11764,9
11765,3
11766,10
11767,4
11768,12
11769,7
11770,10
11771,6
11772,4
11773,5
11774,10
11775,8
11776,8
11777,12
11778,4
11779,8
11780,9
11781,10
11782,8
11783,4
11784,6
11785,1
11786,7
11787,11
11788,11
11789,8
11790,12
11791,7
11792,5
11793,10
11794,12
11795,4
11796,4
11797,12
11798,4
11799,5
11800,9
11801,11
11802,6
11803,4
11804,12
11805,8
11806,3
11807,4
11808,12
11809,1
11810,1
11811,12
11812,6
11813,7
11814,2
11815,4
11816,6
11817,4
11818,2
11819,1
11820,12
11821,9
11822,7
11823,8
11824,3
11825,5
11826,9
11827,5
11828,5
11829,10
11830,4
11831,12
11832,11
11833,7
11834,11
11835,6
11836,11
11837,3
11838,10
11839,7
11840,9
11841,3
11842,3
11843,4
11844,12
11845,6
11846,8
11847,7
11848,8
11849,9
11850,10
11851,12
11852,6
11853,12
11854,9
11855,11
11856,8
11857,9
11858,6
11859,7
11860,11
11861,6
11862,1
11863,3
11864,12
11865,12
11866,9
11867,6
11868,5
11869,8
11870,9
11871,6
11872,10
11873,4
11874,5
11875,7
11876,12
11877,9
11878,12
11879,6
11880,2
11881,2
11882,9
11883,4
11884,10
11885,7
11886,9
11887,5
11888,1
11889,11
11890,1
11891,8
11892,11
11893,4
11894,9
11895,8
11896,8
11897,8
11898,7
11899,6
11900,5
11901,8
11902,6
11903,2
11904,7
11905,11
11906,11
11907,1
11908,3
11909,2
11910,5
11911,9
11912,5
11913,9
11914,12
11915,10
11916,9
11917,9
11918,3
11919,2
11920,6
11921,9
11922,12
11923,6
11924,7
11925,4
11926,2
11927,9
11928,6
11929,8
11930,4
11931,10
11932,1
11933,9
11934,9
11935,12
11936,10
11937,11
11938,12
11939,1
11940,8
11941,2
11942,4
11943,5
11944,5
11945,7
11946,3
11947,4
11948,7
11949,3
11950,8
11951,11
11952,1
11953,12
11954,1
11955,5
11956,1
11957,3
11958,4
11959,10
11960,11
11961,12
11962,8
11963,2
11964,3
11965,10
11966,8
11967,12
11968,3
11969,10
11970,7
11971,10
11972,1
11973,11
11974,2
11975,6
11976,6
11977,8
11978,10
11979,11
11980,5
11981,10
11982,11
11983,12
11984,5
11985,11
11986,12
11987,9
11988,4
11989,8
11990,11
11991,2
11992,7
11993,6
11994,11
11995,12
11996,11
11997,5
11998,11
11999,3
12000,10
12001,8
12002,6
12003,9
12004,4
12005,1
12006,12
12007,1
12008,5
12009,11
12010,9
12011,1
12012,8
12013,4
12014,6
12015,2
12016,10
12017,5
12018,9
12019,3
12020,12
12021,12
12022,8
12023,9
12024,1
12025,2
12026,10
12027,12
12028,11
12029,5
12030,2
12031,9
12032,9
12033,7
12034,3
12035,8
12036,6
12037,6
12038,11
12039,8
12040,8
12041,5
12042,9
12043,3
12044,11
12045,10
12046,2
12047,9
12048,12
12049,12
12050,10
12051,3
12052,11
12053,5
12054,7
12055,11
12056,6
12057,11
12058,12
12059,6
12060,5
12061,12
12062,7
12063,10
12064,10
12065,7
12066,4
12067,5
12068,9
12069,2
12070,5
12071,12
12072,10
12073,4
12074,5
12075,6
12076,1
12077,2
12078,10
12079,3
12080,11
12081,12
12082,11
12083,11
12084,3
12085,3
12086,6
12087,8
12088,6
12089,4
12090,11
12091,12
12092,8
12093,11
12094,12
12095,12
12096,12
12097,4
12098,1
12099,6
12100,6
12101,8
12102,12
12103,7
12104,6
12105,2
12106,11
12107,6
12108,3
12109,10
12110,9
12111,1
12112,11
12113,8
12114,12
12115,5
12116,2
12117,5
12118,2
12119,10
12120,10
12121,8
12122,9
12123,9
12124,8
12125,9
12126,7
12127,5
12128,9
12129,6
12130,11
12131,5
12132,3
12133,2
12134,10
12135,3
12136,6
12137,9
12138,9
12139,1
12140,12
12141,10
12142,12
12143,12
12144,7
12145,11
12146,3
12147,1
12148,5
12149,12
12150,8
12151,4
12152,8
12153,12
12154,12
12155,11
12156,8
12157,7
12158,8
12159,12
12160,9
12161,5
12162,9
12163,7
12164,9
12165,10
12166,11
12167,10
12168,5
12169,8
12170,12
12171,12
12172,10
12173,7
12174,6
12175,5
12176,11
12177,12
12178,11
12179,11
12180,9
12181,9
12182,12
12183,3
12184,12
12185,1
12186,3
12187,9
12188,12
12189,12
12190,6
12191,8
12192,4
12193,11
12194,11
12195,1
12196,2
12197,12
12198,2
12199,4
12200,3
12201,10
12202,3
12203,3
12204,8
12205,10
12206,6
12207,9
12208,6
12209,4
12210,6
12211,8
12212,12
12213,12
12214,6
12215,2
12216,8
12217,11
12218,10
12219,10
12220,9
12221,8
12222,3
12223,4
12224,10
12225,10
12226,12
12227,9
12228,10
12229,8
12230,3
12231,9
12232,12
12233,5
12234,8
12235,7
12236,10
12237,3
12238,8
12239,9
12240,2
12241,6
12242,7
12243,5
12244,9
12245,11
12246,10
12247,2
12248,12
12249,4
12250,8
12251,9
12252,6
12253,3
12254,2
12255,9
12256,9
12257,7
12258,10
12259,8
12260,9
12261,10
12262,3
12263,9
12264,7
12265,11
12266,12
12267,9
12268,10
12269,3
12270,6
12271,5
12272,12
12273,2
12274,11
12275,5
12276,9
12277,5
12278,11
12279,10
12280,7
12281,10
12282,6
12283,1
12284,2
12285,1
12286,4
12287,8
12288,5
12289,12
12290,8
12291,3
12292,7
12293,11
12294,7
12295,4
12296,1
12297,8
12298,3
12299,12
12300,9
12301,6
12302,12
12303,7
12304,4
12305,4
12306,4
12307,8
12308,9
12309,3
12310,1
12311,1
12312,12
12313,6
12314,3
12315,10
12316,8
12317,5
12318,4
12319,2
12320,8
12321,8
12322,10
12323,7
12324,1
12325,3
12326,7
12327,8
12328,9
12329,9
12330,1
12331,12
12332,11
12333,4
12334,12
12335,3
12336,10
12337,7
12338,5
12339,7
12340,8
12341,8
12342,8
12343,11
12344,6
12345,11
12346,1
12347,11
12348,5
12349,5
12350,1
12351,10
12352,8
12353,5
12354,10
12355,6
12356,11
12357,2
12358,1
12359,6
12360,4
12361,1
12362,10
12363,2
12364,11
12365,11
12366,2
12367,3
12368,3
12369,9
12370,1
12371,5
12372,7
12373,5
12374,8
12375,9
12376,11
12377,6
12378,1
12379,5
12380,1
12381,12
12382,2
12383,10
12384,1
12385,2
12386,3
12387,5
12388,8
12389,4
12390,8
12391,8
12392,3
12393,3
12394,12
12395,11
12396,11
12397,7
12398,4
12399,10
12400,12
12401,3
12402,12
12403,3
12404,1
12405,10
12406,3
12407,6
12408,11
12409,6
12410,4
12411,8
12412,8
12413,5
12414,12
12415,9
12416,2
12417,11
12418,4
12419,9
12420,1
12421,5
12422,9
12423,9
12424,12
12425,12
12426,10
12427,6
12428,12
12429,1
12430,12
12431,6
12432,12
12433,12
12434,7
12435,6
12436,6
12437,11
12438,6
12439,4
12440,11
12441,12
12442,7
12443,6
12444,12
12445,4
12446,3
12447,11
12448,8
12449,4
12450,6
12451,9
12452,11
12453,4
12454,6
12455,6
12456,2
12457,3
12458,2
12459,10
12460,3
12461,1
12462,7
12463,10
12464,2
12465,7
12466,10
12467,10
12468,12
12469,12
12470,9
12471,8
12472,7
12473,11
12474,12
12475,6
12476,11
12477,7
12478,3
12479,11
12480,11
12481,10
12482,9
12483,2
12484,9
12485,2
12486,5
12487,11
12488,11
12489,12
12490,3
12491,11
12492,7
12493,6
12494,8
12495,5
12496,11
12497,4
12498,12
12499,4
12500,4
12501,9
12502,7
12503,10
12504,7
12505,7
12506,6
12507,12
12508,11
12509,12
12510,1
12511,8
12512,10
12513,12
12514,7
12515,7
12516,1
12517,9
12518,5
12519,12
12520,4
12521,7
12522,8
12523,12
12524,4
12525,1
12526,9
12527,12
12528,11
12529,3
12530,3
12531,10
12532,2
12533,8
12534,11
12535,2
12536,11
12537,12
12538,12
12539,8
12540,10
12541,5
12542,8
12543,3
12544,11
12545,10
12546,8
12547,12
12548,4
12549,6
12550,12
12551,9
12552,8
12553,11
12554,10
12555,6
12556,3
12557,11
12558,11
12559,10
12560,6
12561,11
12562,5
12563,11
12564,6
12565,10
12566,7
12567,9
12568,9
12569,1
12570,7
12571,9
12572,7
12573,9
12574,3
12575,2
12576,7
12577,6
12578,1
12579,7
12580,9
12581,2
12582,6
12583,12
12584,1
12585,9
12586,6
12587,9
12588,9
12589,4
12590,6
12591,12
12592,6
12593,2
12594,4
12595,4
12596,12
12597,9
12598,11
12599,8
12600,8
12601,11
12602,6
12603,10
12604,1
12605,11
12606,1
12607,6
12608,9
12609,9
12610,11
12611,12
12612,10
12613,3
12614,12
12615,10
12616,7
12617,12
12618,12
12619,7
12620,2
12621,3
12622,12
12623,10
12624,10
12625,4
12626,9
12627,2
12628,2
12629,8
12630,9
12631,5
12632,12
12633,6
12634,3
12635,6
12636,2
12637,7
12638,5
12639,10
12640,8
12641,2
12642,8
12643,10
12644,12
12645,6
12646,10
12647,6
12648,11
12649,8
12650,4
12651,4
12652,2
12653,10
12654,8
12655,11
12656,11
12657,4
12658,12
12659,10
12660,8
12661,11
12662,5
12663,7
12664,9
12665,11
12666,6
12667,11
12668,8
12669,6
12670,10
12671,12
12672,12
12673,11
12674,1
12675,3
12676,10
12677,2
12678,10
12679,12
12680,1
12681,9
12682,10
12683,6
12684,3
12685,7
12686,11
12687,4
12688,9
12689,4
12690,6
12691,12
12692,6
12693,4
12694,3
12695,11
12696,1
12697,2
12698,12
12699,1
12700,3
12701,9
12702,2
12703,10
12704,8
12705,8
12706,7
12707,10
12708,10
12709,7
12710,2
12711,10
12712,5
12713,10
12714,9
12715,3
12716,8
12717,8
12718,6
12719,6
12720,12
12721,3
12722,11
12723,12
12724,9
12725,4
12726,9
12727,9
12728,1
12729,3
12730,10
12731,12
12732,5
12733,3
12734,8
12735,11
12736,4
12737,9
12738,8
12739,3
12740,1
12741,12
12742,12
12743,7
12744,9
12745,1
12746,12
12747,3
12748,4
12749,8
12750,12
12751,5
12752,4
12753,1
12754,4
12755,4
12756,11
12757,7
12758,1
12759,9
12760,10
12761,4
12762,8
12763,4
12764,4
12765,3
12766,5
12767,8
12768,12
12769,10
12770,5
12771,11
12772,11
12773,11
12774,11
12775,4
12776,9
12777,2
12778,11
12779,1
12780,2
12781,7
12782,7
12783,4
12784,7
12785,1
12786,12
12787,8
12788,9
12789,11
12790,10
12791,6
12792,7
12793,7
12794,3
12795,2
12796,8
12797,4
12798,3
12799,1
12800,11
12801,7
12802,12
12803,5
12804,8
12805,1
12806,6
12807,11
12808,3
12809,11
12810,7
12811,10
12812,6
12813,6
12814,10
12815,6
12816,10
12817,4
12818,1
12819,12
12820,10
12821,6
12822,5
12823,6
12824,10
12825,6
12826,3
12827,6
12828,12
12829,11
12830,8
12831,12
12832,4
12833,9
12834,10
12835,2
12836,6
12837,11
12838,9
12839,9
12840,12
12841,12
12842,3
12843,11
12844,11
12845,12
12846,11
12847,6
12848,2
12849,10
12850,2
12851,9
12852,9
12853,8
12854,1
12855,3
12856,10
12857,11
12858,2
12859,9
12860,1
12861,5
12862,11
12863,4
12864,11
12865,12
12866,6
12867,7
12868,11
12869,9
12870,1
12871,7
12872,7
12873,10
12874,7
12875,3
12876,7
12877,3
12878,11
12879,7
12880,8
12881,4
12882,11
12883,8
12884,11
12885,8
12886,6
12887,8
12888,10
12889,8
12890,3
12891,6
12892,12
12893,5
12894,7
12895,10
12896,6
12897,2
12898,5
12899,1
12900,11
12901,11
12902,3
12903,10
12904,3
12905,6
12906,1
12907,9
12908,8
12909,12
12910,7
12911,1
12912,12
12913,7
12914,11
12915,9
12916,9
12917,6
12918,5
12919,3
12920,5
12921,9
12922,7
12923,1
12924,10
12925,11
12926,11
12927,10
12928,10
12929,12
12930,2
12931,12
12932,11
12933,5
12934,9
12935,4
12936,4
12937,4
12938,9
12939,3
12940,4
12941,9
12942,12
12943,6
12944,8
12945,6
12946,7
12947,4
12948,11
12949,3
12950,7
12951,7
12952,8
12953,2
12954,12
12955,12
12956,12
12957,6
12958,7
12959,8
12960,5
12961,11
12962,4
12963,10
12964,4
12965,9
12966,4
12967,11
12968,5
12969,7
12970,1
12971,3
12972,10
12973,6
12974,11
12975,9
12976,11
12977,10
12978,9
12979,4
12980,10
12981,2
12982,11
12983,5
12984,12
12985,4
12986,6
12987,11
12988,3
12989,2
12990,2
12991,1
12992,11
12993,8
12994,11
12995,11
12996,11
12997,12
12998,10
12999,6
13000,5
13001,1
13002,5
13003,1
13004,10
13005,12
13006,6
13007,11
13008,12
13009,9
13010,10
13011,12
13012,11
13013,2
13014,8
13015,9
13016,10
13017,8
13018,12
13019,6
13020,9
13021,7
13022,4
13023,12
13024,9
13025,8
13026,9
13027,10
13028,9
13029,2
13030,6
13031,4
13032,1
13033,1
13034,12
13035,5
13036,9
13037,1
13038,5
13039,10
13040,10
13041,11
13042,6
13043,10
13044,6
13045,12
13046,5
13047,2
13048,3
13049,10
13050,6
13051,12
13052,11
13053,12
13054,11
13055,1
13056,9
13057,1
13058,11
13059,1
13060,12
13061,5
13062,2
13063,5
13064,12
13065,10
13066,11
13067,9
13068,8
13069,5
13070,5
13071,7
13072,12
13073,1
13074,4
13075,7
13076,6
13077,2
13078,6
13079,8
13080,7
13081,8
13082,3
13083,1
13084,7
13085,9
13086,11
13087,6
13088,8
13089,2
13090,12
13091,2
13092,4
13093,3
13094,7
13095,11
13096,2
13097,8
13098,11
13099,4
13100,8
13101,1
13102,5
13103,9
13104,2
13105,11
13106,11
13107,6
13108,4
13109,8
13110,10
13111,5
13112,4
13113,12
13114,10
13115,3
13116,8
13117,4
13118,6
13119,11
13120,9
13121,5
13122,8
13123,11
13124,6
13125,2
13126,2
13127,7
13128,10
13129,6
13130,2
13131,7
13132,8
13133,10
13134,3
13135,10
13136,2
13137,7
13138,5
13139,2
13140,8
13141,7
13142,2
13143,4
13144,1
13145,8
13146,7
13147,8
13148,12
13149,11
13150,2
13151,9
13152,4
13153,2
13154,6
13155,8
13156,9
13157,4
13158,2
13159,8
13160,2
13161,9
13162,6
13163,5
13164,6
13165,3
13166,12
13167,2
13168,1
13169,12
13170,4
13171,5
13172,7
13173,6
13174,3
13175,11
13176,6
13177,3
13178,2
13179,5
13180,11
13181,6
13182,6
13183,12
13184,6
13185,5
13186,1
13187,12
13188,11
13189,12
13190,11
13191,3
13192,4
13193,5
13194,8
13195,10
13196,10
13197,7
13198,12
13199,6
13200,8
13201,8
13202,11
13203,3
13204,11
13205,5
13206,10
13207,11
13208,8
13209,10
13210,3
13211,11
13212,9
13213,7
13214,10
13215,4
13216,3
13217,5
13218,3
13219,4
13220,3
13221,7
13222,11
13223,1
13224,4
13225,2
13226,1
13227,8
13228,9
13229,4
13230,6
13231,3
13232,9
13233,11
13234,8
13235,12
13236,6
13237,7
13238,12
13239,11
13240,7
13241,1
13242,10
13243,11
13244,3
13245,3
13246,10
13247,6
13248,3
13249,2
13250,2
13251,12
13252,4
13253,8
13254,9
13255,8
13256,9
13257,4
13258,11
13259,5
13260,8
13261,2
13262,11
13263,3
13264,12
13265,8
13266,11
13267,11
13268,1
13269,11
13270,8
13271,12
13272,2
13273,6
13274,9
13275,9
13276,2
13277,6
13278,9
13279,11
13280,12
13281,11
13282,9
13283,10
13284,8
13285,8
13286,5
13287,4
13288,4
13289,1
13290,2
13291,5
13292,4
13293,9
13294,5
13295,7
13296,6
13297,10
13298,11
13299,9
13300,12
13301,12
13302,11
13303,10
13304,12
13305,10
13306,7
13307,8
13308,1
13309,9
13310,6
13311,8
13312,12
13313,7
13314,2
13315,11
13316,2
13317,2
13318,12
13319,7
13320,11
13321,8
13322,2
13323,4
13324,8
13325,7
13326,8
13327,12
13328,12
13329,12
13330,12
13331,10
13332,12
13333,6
13334,3
13335,10
13336,9
13337,12
13338,3
13339,6
13340,5
13341,2
13342,9
13343,8
13344,12
13345,12
13346,12
13347,3
13348,10
13349,9
13350,12
13351,11
13352,12
13353,10
13354,5
13355,11
13356,4
13357,11
13358,5
13359,8
13360,3
13361,6
13362,8
13363,9
13364,11
13365,8
13366,12
13367,10
13368,5
13369,11
13370,11
13371,11
13372,8
13373,7
13374,4
13375,8
13376,12
13377,12
13378,9
13379,5
13380,5
13381,7
13382,12
13383,10
13384,8
13385,7
13386,11
13387,11
13388,7
13389,3
13390,11
13391,9
13392,1
13393,11
13394,3
13395,4
13396,6
13397,1
13398,7
13399,4
13400,5
13401,6
13402,6
13403,8
13404,2
13405,7
13406,9
13407,6
13408,10
13409,1
13410,1
13411,1
13412,5
13413,11
13414,4
13415,12
13416,3
13417,12
13418,7
13419,5
13420,11
13421,7
13422,4
13423,11
13424,8
13425,7
13426,4
13427,11
13428,4
13429,8
13430,10
13431,8
13432,7
13433,7
13434,9
13435,4
13436,3
13437,8
13438,4
13439,9
13440,3
13441,9
13442,12
13443,4
13444,12
13445,11
13446,6
13447,5
13448,11
13449,6
13450,11
13451,3
13452,11
13453,3
13454,5
13455,3
13456,3
13457,10
13458,5
13459,9
13460,10
13461,11
13462,8
13463,2
13464,2
13465,5
13466,9
13467,7
13468,10
13469,10
13470,2
13471,7
13472,8
13473,9
13474,6
13475,12
13476,4
13477,6
13478,10
13479,7
13480,10
13481,7
13482,9
13483,4
13484,9
13485,6
13486,6
13487,9
13488,3
13489,8
13490,12
13491,11
13492,6
13493,6
13494,6
13495,3
13496,6
13497,11
13498,6
13499,10
13500,9
13501,7
13502,12
13503,12
13504,5
13505,1
13506,12
13507,1
13508,9
13509,8
13510,6
13511,3
13512,12
13513,9
13514,3
13515,5
13516,11
13517,10
13518,5
13519,6
13520,12
13521,12
13522,3
13523,3
13524,9
13525,5
13526,11
13527,5
13528,3
13529,5
13530,10
13531,12
13532,8
13533,11
13534,3
13535,11
13536,11
13537,11
13538,11
13539,10
13540,11
13541,3
13542,8
13543,7
13544,11
13545,10
13546,5
13547,1
13548,5
13549,10
13550,3
13551,10
13552,11
13553,12
13554,11
13555,3
13556,9
13557,11
13558,11
13559,9
13560,7
13561,11
13562,8
13563,2
13564,12
13565,10
13566,1
13567,9
13568,9
13569,7
13570,10
13571,8
13572,11
13573,3
13574,2
13575,10
13576,5
13577,9
13578,9
13579,12
13580,8
13581,3
13582,3
13583,3
13584,3
13585,6
13586,12
13587,10
13588,8
13589,5
13590,6
13591,1
13592,11
13593,1
13594,8
13595,11
13596,3
13597,8
13598,12
13599,1
13600,6
13601,3
13602,10
13603,12
13604,5
13605,8
13606,9
13607,12
13608,9
13609,4
13610,10
13611,12
13612,9
13613,4
13614,2
13615,3
13616,1
13617,12
13618,3
13619,7
13620,6
13621,4
13622,2
13623,3
13624,12
13625,8
13626,9
13627,9
13628,5
13629,7
13630,5
13631,4
13632,8
13633,7
13634,12
13635,4
13636,12
13637,5
13638,6
13639,4
13640,3
13641,10
13642,3
13643,8
13644,11
13645,5
13646,4
13647,5
13648,11
13649,10
13650,9
13651,11
13652,12
13653,2
13654,6
13655,4
13656,2
13657,7
13658,9
13659,11
13660,5
13661,12
13662,7
13663,8
13664,10
13665,5
13666,5
13667,9
13668,4
13669,2
13670,1
13671,9
13672,1
13673,12
13674,1
13675,12
13676,9
13677,4
13678,9
13679,10
13680,11
13681,7
13682,2
13683,9
13684,8
13685,12
13686,2
13687,9
13688,2
13689,9
13690,12
13691,7
13692,2
13693,12
13694,9
13695,3
13696,6
13697,4
13698,12
13699,4
13700,11
13701,10
13702,7
13703,9
13704,2
13705,2
13706,11
13707,5
13708,6
13709,1
13710,4
13711,1
13712,6
13713,3
13714,12
13715,3
13716,8
13717,1
13718,7
13719,11
13720,12
13721,6
13722,4
13723,4
13724,11
13725,4
13726,8
13727,10
13728,9
13729,10
13730,4
13731,5
13732,11
13733,3
13734,12
13735,2
13736,12
13737,9
13738,6
13739,12
13740,1
13741,11
13742,7
13743,3
13744,9
13745,8
13746,1
13747,8
13748,8
13749,5
13750,12
13751,8
13752,8
13753,12
13754,6
13755,6
13756,7
13757,4
13758,9
13759,9
13760,11
13761,7
13762,10
13763,5
13764,10
13765,8
13766,8
13767,2
13768,11
13769,6
13770,5
13771,5
13772,2
13773,3
13774,5
13775,3
13776,12
13777,1
13778,12
13779,7
13780,6
13781,12
13782,6
13783,1
13784,3
13785,6
13786,12
13787,6
13788,9
13789,3
13790,11
13791,12
13792,3
13793,10
13794,2
13795,3
13796,6
13797,8
13798,4
13799,7
13800,3
13801,10
13802,4
13803,10
13804,9
13805,5
13806,5
13807,6
13808,6
13809,9
13810,9
13811,6
13812,5
13813,6
13814,10
13815,10
13816,5
13817,4
13818,8
13819,10
13820,12
13821,11
13822,5
13823,5
13824,7
13825,8
13826,8
13827,2
13828,3
13829,4
13830,6
13831,9
13832,9
13833,10
13834,12
13835,12
13836,4
13837,3
13838,12
13839,12
13840,2
13841,10
13842,12
13843,8
13844,8
13845,6
13846,7
13847,4
13848,7
13849,5
13850,5
13851,4
13852,8
13853,6
13854,2
13855,2
13856,9
13857,12
13858,8
13859,2
13860,8
13861,8
13862,1
13863,5
13864,6
13865,6
13866,5
13867,6
13868,4
13869,5
13870,5
13871,10
13872,6
13873,12
13874,8
13875,8
13876,5
13877,9
13878,11
13879,11
13880,9
13881,1
13882,2
13883,6
13884,8
13885,7
13886,7
13887,9
13888,7
13889,6
13890,6
13891,9
13892,11
13893,7
13894,11
13895,3
13896,2
13897,11
13898,9
13899,4
13900,9
13901,4
13902,11
13903,6
13904,11
13905,4
13906,9
13907,4
13908,6
13909,6
13910,5
13911,12
13912,8
13913,1
13914,7
13915,9
13916,11
13917,11
13918,4
13919,3
13920,11
13921,9
13922,5
13923,8
13924,6
13925,4
